movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,114682,9090,22,0,0,13,6,3,3.43,no tag,14/05/1996,14/02/2018,1/1/1970,1/1/1970
204,Under Siege 2: Dark Territory (1995),Action,114781,3512,30,5,6,11,6,2,2.72,no tag,29/03/1996,6/5/2017,1/1/1970,1/1/1970
205,Unstrung Heroes (1995),Comedy|Drama,114798,52856,9,0,1,5,3,0,3.17,no tag,23/04/1996,2/6/2003,1/1/1970,1/1/1970
206,Unzipped (1995),Documentary,114805,77350,2,0,1,0,1,0,3,no tag,12/8/1996,31/03/2000,1/1/1970,1/1/1970
207,"Walk in the Clouds, A (1995)",Drama|Romance,114887,9560,21,0,3,7,7,4,3.43,no tag,29/03/1996,21/02/2018,1/1/1970,1/1/1970
208,Waterworld (1995),Action|Adventure|Sci-Fi,114898,9804,115,10,20,47,36,2,2.91,no tag,29/03/1996,5/1/2018,1/1/1970,1/1/1970
209,White Man's Burden (1995),Drama,114928,31611,3,0,0,2,1,0,3.17,no tag,17/10/1996,26/06/2017,1/1/1970,1/1/1970
210,Wild Bill (1995),Western,114938,65796,4,0,1,2,1,0,3,no tag,17/10/1996,21/02/2018,1/1/1970,1/1/1970
211,"Browning Version, The (1994)",Drama,109340,49805,2,0,0,1,1,0,3.5,no tag,30/03/1997,12/5/2009,1/1/1970,1/1/1970
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,112602,26258,3,0,1,0,2,0,3,no tag,17/10/1996,4/8/2007,1/1/1970,1/1/1970
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,111579,50797,6,1,0,1,0,4,3.83,no tag,17/04/1996,4/11/2015,1/1/1970,1/1/1970
214,Before the Rain (Pred dozhdot) (1994),Drama|War,110882,19155,2,0,0,0,2,0,4,no tag,19/03/1997,9/7/2000,1/1/1970,1/1/1970
215,Before Sunrise (1995),Drama|Romance,112471,76,24,1,1,2,10,10,4.04,generation X,17/04/1996,5/1/2018,23/01/2006,23/01/2006
216,Billy Madison (1995),Comedy,112508,11017,49,3,5,17,16,8,3.33,school|Adam Sandler|stop looking at me swan,12/5/1996,26/06/2017,16/01/2006,12/6/2009
217,"Babysitter, The (1995)",Drama|Thriller,112438,37141,6,2,2,1,0,1,2.33,no tag,6/8/1996,2/8/2007,1/1/1970,1/1/1970
218,Boys on the Side (1995),Comedy|Drama,112571,9382,14,0,3,4,5,2,3.43,no tag,29/03/1996,26/06/2017,1/1/1970,1/1/1970
219,"Cure, The (1995)",Drama,112757,6715,1,0,0,1,0,0,3,no tag,17/10/1996,17/10/1996,1/1/1970,1/1/1970
220,Castle Freak (1995),Horror,112643,18256,1,0,0,1,0,0,3,no tag,14/05/1996,14/05/1996,1/1/1970,1/1/1970
222,Circle of Friends (1995),Drama|Romance,112679,22625,16,2,0,2,8,4,3.75,Ireland,29/03/1996,10/7/2009,13/01/2006,13/01/2006
223,Clerks (1994),Comedy,109445,2292,104,3,3,18,49,31,3.86,cynical|hilarious|independent film|quirky|witty|generation X,17/04/1996,23/12/2017,24/01/2006,13/03/2016
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909,40,1,0,14,21,4,3.61,mental illness|psychology,17/04/1996,19/12/2012,24/01/2006,24/01/2006
225,Disclosure (1994),Drama|Thriller,109635,8984,52,0,3,23,20,6,3.54,no tag,29/03/1996,22/03/2009,1/1/1970,1/1/1970
227,Drop Zone (1994),Action|Thriller,109676,4954,22,3,3,11,4,1,2.86,no tag,29/03/1996,3/6/2010,1/1/1970,1/1/1970
228,Destiny Turns on the Radio (1995),Comedy,112854,62488,3,1,0,2,0,0,2.33,no tag,18/04/1996,19/06/2000,1/1/1970,1/1/1970
229,Death and the Maiden (1994),Drama|Thriller,109579,10531,7,0,0,4,2,1,3.43,no tag,17/04/1996,26/06/2017,1/1/1970,1/1/1970
230,Dolores Claiborne (1995),Drama|Thriller,109642,11929,24,0,1,13,8,2,3.4,Stephen King,17/04/1996,21/02/2018,24/01/2006,24/01/2006
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,109686,8467,133,13,18,51,33,18,3.06,no tag,18/04/1996,28/08/2018,1/1/1970,1/1/1970
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,111797,10451,14,0,3,0,5,6,3.89,In Netflix queue,23/05/1996,16/06/2007,14/01/2006,14/01/2006
233,Exotica (1994),Drama,109759,20156,12,0,0,6,6,0,3.5,no tag,14/05/1996,20/02/2018,1/1/1970,1/1/1970
234,Exit to Eden (1994),Comedy,109758,18395,17,2,6,6,3,0,2.59,no tag,29/03/1996,23/02/2018,1/1/1970,1/1/1970
235,Ed Wood (1994),Comedy|Drama,109707,522,70,1,6,16,32,15,3.68,movie business,17/04/1996,26/06/2017,13/01/2006,13/01/2006
236,French Kiss (1995),Action|Comedy|Romance,113117,397,45,1,2,20,16,6,3.48,no tag,29/03/1996,26/06/2017,1/1/1970,1/1/1970
237,Forget Paris (1995),Comedy|Romance,113097,10525,22,2,1,8,9,2,3.34,basketball|France|infertility,29/03/1996,22/02/2018,24/01/2006,24/01/2006
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,113028,27985,2,0,0,1,0,1,4,no tag,26/11/1996,4/7/2000,1/1/1970,1/1/1970
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,113198,15789,17,2,2,8,2,3,3,no tag,18/05/1996,12/11/2017,1/1/1970,1/1/1970
240,Hideaway (1995),Thriller,113303,27303,4,0,2,2,0,0,2.38,no tag,14/07/1996,21/02/2018,1/1/1970,1/1/1970
241,Fluke (1995),Children|Drama,113089,21183,1,0,0,0,1,0,4,no tag,28/07/2000,28/07/2000,1/1/1970,1/1/1970
242,Farinelli: il castrato (1994),Drama|Musical,109771,10954,5,0,1,0,4,0,3.6,no tag,22/06/2000,8/12/2002,1/1/1970,1/1/1970
243,Gordy (1995),Children|Comedy|Fantasy,113199,47867,1,0,0,1,0,0,3,no tag,17/10/1996,17/10/1996,1/1/1970,1/1/1970
246,Hoop Dreams (1994),Documentary,110057,14275,29,0,0,5,9,15,4.29,basketball,17/04/1996,28/06/2015,20/01/2006,20/01/2006
247,Heavenly Creatures (1994),Crime|Drama,110005,1024,21,0,0,6,9,6,3.93,Australia,16/09/1996,3/7/2015,13/01/2006,13/01/2006
248,Houseguest (1994),Comedy,110066,17207,17,0,4,7,4,2,3.18,bad|Sinbad,18/04/1996,22/02/2018,8/8/2007,8/8/2007
249,Immortal Beloved (1994),Drama|Romance,110116,13701,18,0,2,4,9,3,3.72,Beethoven,10/6/1996,31/03/2012,13/01/2006,13/01/2006
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,110006,14819,6,1,1,3,1,0,2.5,no tag,31/05/1996,22/02/2018,1/1/1970,1/1/1970
251,"Hunted, The (1995)",Action,113360,32631,3,0,0,2,1,0,3,no tag,17/10/1996,5/4/2005,1/1/1970,1/1/1970
252,I.Q. (1994),Comedy|Romance,110099,11777,43,0,5,15,19,4,3.45,Einstein,29/03/1996,21/02/2018,16/01/2006,16/01/2006
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,110148,628,109,7,5,36,42,19,3.46,no tag,18/04/1996,20/02/2018,1/1/1970,1/1/1970
254,Jefferson in Paris (1995),Drama,113463,87729,1,0,0,1,0,0,3,no tag,17/10/1996,17/10/1996,1/1/1970,1/1/1970
255,"Jerky Boys, The (1995)",Comedy,110189,18713,7,3,2,1,0,1,2.07,no tag,18/05/1996,11/4/2005,1/1/1970,1/1/1970
256,Junior (1994),Comedy|Sci-Fi,110216,6280,35,2,10,15,6,2,2.83,no tag,29/03/1996,20/02/2018,1/1/1970,1/1/1970
257,Just Cause (1995),Mystery|Thriller,113501,9061,14,0,1,8,2,3,3.5,court,29/03/1996,7/3/2003,16/01/2006,16/01/2006
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,113538,37108,10,2,2,4,2,0,2.6,no tag,31/05/1996,27/06/2007,1/1/1970,1/1/1970
259,Kiss of Death (1995),Crime|Drama|Thriller,113552,6071,5,0,0,4,1,0,3.2,no tag,18/04/1996,22/06/2000,1/1/1970,1/1/1970
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11,251,2,10,19,92,128,4.23,classic|space action|action|sci-fi|EPIC|great soundtrack|classic sci-fi|engrossing adventure|EPIC|classic|Nerd|classic sci-fi|space action|space epic|oldie but goodie|sci-fi|Star Wars|ROBOTS AND ANDROIDS|space|classic sci-fi|sci-fi|space adventure|Star Wars|darth vader|luke skywalker|space opera,17/08/1996,30/08/2018,14/01/2006,1/3/2018
261,Little Women (1994),Drama,110367,9587,42,0,1,10,21,10,3.88,Louisa May Alcott,29/03/1996,12/8/2018,13/01/2006,13/01/2006
262,"Little Princess, A (1995)",Children|Drama,113670,19101,21,0,0,4,13,4,3.9,England|Girl Power|India,31/05/1996,20/02/2018,14/01/2006,14/01/2006
263,Ladybird Ladybird (1994),Drama,110296,49980,1,0,0,0,1,0,4,no tag,13/02/2007,13/02/2007,1/1/1970,1/1/1970
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,103994,18183,33,0,4,7,8,14,3.94,no tag,17/04/1996,30/05/2011,1/1/1970,1/1/1970
266,Legends of the Fall (1994),Drama|Romance|War|Western,110322,4476,68,3,6,23,29,7,3.4,no tag,29/03/1996,5/5/2018,1/1/1970,1/1/1970
267,Major Payne (1995),Comedy,110443,11008,17,3,2,5,5,2,2.94,no tag,12/5/1996,26/06/2017,1/1/1970,1/1/1970
269,My Crazy Life (Mi vida loca) (1993),Drama,107566,32325,2,0,0,2,0,0,3,no tag,17/04/1996,9/7/2000,1/1/1970,1/1/1970
270,Love Affair (1994),Drama|Romance,110391,43742,5,0,1,2,0,2,3.4,no tag,29/03/1996,20/02/2018,1/1/1970,1/1/1970
271,Losing Isaiah (1995),Drama,113691,28313,4,0,1,1,1,1,3.5,no tag,23/06/1996,16/09/1997,1/1/1970,1/1/1970
272,"Madness of King George, The (1994)",Comedy|Drama,110428,11318,31,2,1,7,11,10,3.76,England|mental illness,17/04/1996,1/3/2017,24/01/2006,24/01/2006
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,109836,3036,28,3,4,11,8,2,2.95,gothic,14/05/1996,30/01/2015,22/03/2009,22/03/2009
274,Man of the House (1995),Comedy,113755,40490,7,1,1,2,3,0,2.93,no tag,29/03/1996,26/06/2017,1/1/1970,1/1/1970
275,Mixed Nuts (1994),Comedy,110538,24070,6,1,4,1,0,0,2,no tag,12/5/1996,18/08/2000,1/1/1970,1/1/1970
276,Milk Money (1994),Comedy|Romance,110516,8986,22,0,3,12,5,2,3.25,no tag,29/03/1996,27/06/2017,1/1/1970,1/1/1970
277,Miracle on 34th Street (1994),Drama,110527,10510,38,3,4,17,7,7,3.22,Christmas,14/05/1996,26/06/2017,16/01/2006,16/01/2006
278,Miami Rhapsody (1995),Comedy,113808,17402,2,1,1,0,0,0,1.5,no tag,9/7/2000,18/08/2000,1/1/1970,1/1/1970
279,My Family (1995),Drama,113896,38722,2,0,0,2,0,0,3,In Netflix queue,29/03/1996,17/10/1996,14/01/2006,14/01/2006
280,Murder in the First (1995),Drama|Thriller,113870,8438,13,0,0,4,4,5,4.08,prison,12/5/1996,26/10/2001,16/01/2006,16/01/2006
281,Nobody's Fool (1994),Comedy|Drama|Romance,110684,11593,14,0,0,6,5,3,3.79,no tag,29/03/1996,27/06/2017,1/1/1970,1/1/1970
282,Nell (1994),Drama,110638,1945,40,1,5,16,14,4,3.34,disability|twins,29/03/1996,26/06/2017,16/01/2006,16/01/2006
283,New Jersey Drive (1995),Crime|Drama,113967,39310,3,0,1,0,1,1,3.67,no tag,17/04/1996,31/03/2003,1/1/1970,1/1/1970
284,New York Cop (Ny? Y?ku no koppu) (1993),Action|Crime,117169,109560,1,0,0,0,0,1,4.5,no tag,21/02/2005,21/02/2005,1/1/1970,1/1/1970
285,Beyond Bedlam (1993),Drama|Horror,106402,56428,1,0,0,0,1,0,4,no tag,14/05/1996,14/05/1996,1/1/1970,1/1/1970
287,Nina Takes a Lover (1994),Comedy|Romance,110671,131957,1,0,0,1,0,0,3,no tag,19/03/1997,19/03/1997,1/1/1970,1/1/1970
288,Natural Born Killers (1994),Action|Crime|Thriller,110632,241,92,8,12,32,26,14,3.23,brutality|controversial|dark comedy|psychedelic|satire|stylized,17/04/1996,19/06/2018,13/03/2016,13/03/2016
289,Only You (1994),Comedy|Romance,110737,9058,8,0,1,4,0,3,3.56,no tag,29/03/1996,21/02/2005,1/1/1970,1/1/1970
290,Once Were Warriors (1994),Crime|Drama,110729,527,14,0,0,4,5,5,4.04,In Netflix queue,9/7/1996,14/02/2009,14/01/2006,14/01/2006
291,Poison Ivy II (1996),Drama|Thriller,114151,18220,3,0,2,1,0,0,2.33,no tag,17/10/1996,8/8/2000,1/1/1970,1/1/1970
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,114069,6950,101,5,2,45,37,12,3.43,no tag,29/03/1996,21/02/2018,1/1/1970,1/1/1970
293,L?on: The Professional (a.k.a. The Professional) (L?on) (1994),Action|Crime|Drama|Thriller,110413,101,133,3,1,24,51,54,4.02,assassin|Jean Reno|hit men|Action|assassin|assassination|assassins|awkward romance|corruption|crime|disturbing|drama|French|friendship|Gary Oldman|great acting|Guns|hit men|hitman|humorous|imdb top 250|Jean Reno|Lolita theme|loneliness|love story|Luc Besson|Natalie Portman|organized crime|police|police corruption|quirky|sniper|tense|touching|unique,17/04/1996,17/09/2018,24/01/2006,26/06/2017
294,"Perez Family, The (1995)",Comedy|Romance,114113,63020,2,0,0,2,0,0,3,no tag,29/03/1996,17/08/1996,1/1/1970,1/1/1970
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,114210,2307,1,0,0,1,0,0,3,no tag,8/8/2000,8/8/2000,1/1/1970,1/1/1970
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680,307,8,9,34,89,167,4.2,good dialogue|great soundtrack|non-linear|cult film|drugs|Quentin Tarantino|Tarantino|hit men|1990s|achronological|action|action packed|aggressive|amazing|amazing dialogues|anthology|assassin|atmospheric|AWESOME|bad ass|bad language|bad-ass|bible|biblical references|big boys with guns|big name actors|Black comedy|black humor|black humour|blood|blood splatters|bloody|bruce willis|brutality|casual violence|character development|characters|classic|classic movie|coke|comedy|conversation|cool|cool style|crime|crime scene scrubbing|cult|cult classic|cult film|dance|dancing|dark|dark comedy|dark humor|dialogue|different|diner|disjointed timeline|disturbing|drama|drug overdose|drugs|drugs & music|ensemble cast|entertaining|entirely dialogue|episodic|exciting|fast paced|fast-paced|film noir|film-noir|foul language|fun|funny|gangster|gangsters|genius|golden watch|good dialogue|good music|gore|great acting|great dialogue|great soundtrack|gritty|guns|Harvey Keitel|heroin|Highly quotable|hit men|hitman|homosexuality|humour|iconic|imdb top 250|innovative|intellectual|intelligent|intense|interesting|intertwining storylines|interwoven storylines|ironic|irony|John Travolta|killer-as-protagonist|los angeles|Mafia|masterpiece|meaningless violence|milkshake|mobster|mobsters|monologue|motherfucker|multiple stories|multiple storylines|neo-noir|noir|non-linear|non-linear timeline|nonlinear|nonlinear narrative|nonlinear storyline|nonlinear timeline|notable soundtrack|offensive|organised crime|organized crime|original|original plot|out of order|Palme d'Or|parody|philosophical|pop culture references|psychological|pulp|Quentin Tarantino|quirky|Quotable|r:disturbing violent content including rape|r:disturbing violent images|r:graphic sexuality|r:some violence|r:strong bloody violence|r:strong language|r:sustained strong stylized violence|r:violence|random|rape|retro|Roger Avary|royal with cheese|Samuel L. Jackson|sarcasm|satire|sexy|smart writing|sophisticated|soundtrack|splatter|Steve Buscemi|storytelling|stylish|stylized|suspense|Tarantino|thought-provoking|thriller|travolta|twist ending|Uma Thurman|unique|unpredictable|unusual|very funny|violence|violent|witty,17/04/1996,17/09/2018,14/01/2006,26/06/2017
298,Pushing Hands (Tui shou) (1992),Drama,105652,25296,1,0,1,0,0,0,2,no tag,31/03/2003,31/03/2003,1/1/1970,1/1/1970
299,Priest (1994),Drama,110889,40156,4,0,0,2,0,2,4,no tag,17/04/1996,28/07/2000,1/1/1970,1/1/1970
300,Quiz Show (1994),Drama,110932,11450,81,1,4,35,30,11,3.52,TV,29/03/1996,9/2/2018,14/01/2006,14/01/2006
301,Picture Bride (Bijo photo) (1994),Drama|Romance,114129,30304,1,0,0,0,1,0,4,no tag,31/03/2000,31/03/2000,1/1/1970,1/1/1970
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,110963,10452,5,0,0,4,1,0,3.2,no tag,17/10/1996,31/03/2000,1/1/1970,1/1/1970
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,114214,12106,32,3,3,17,8,1,2.95,no tag,17/04/1996,27/06/2017,1/1/1970,1/1/1970
304,Roommates (1995),Comedy|Drama,114296,161495,3,0,1,0,1,1,3.67,no tag,17/10/1996,14/08/2001,1/1/1970,1/1/1970
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,110907,3586,9,2,0,5,1,1,2.83,no tag,13/06/1996,13/02/2007,1/1/1970,1/1/1970
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,111495,110,16,1,0,1,4,10,4.22,no tag,17/04/1996,4/2/2016,1/1/1970,1/1/1970
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394,108,24,2,1,1,8,12,3.9,Death,17/04/1996,19/04/2016,14/01/2006,14/01/2006
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109,20,0,1,1,12,6,4.03,marriage|cynical,17/04/1996,2/5/2018,14/01/2006,2/5/2018
310,Rent-a-Kid (1995),Comedy,114268,36357,1,0,0,1,0,0,3,no tag,17/10/1996,17/10/1996,1/1/1970,1/1/1970
311,Relative Fear (1994),Horror|Thriller,110965,92769,1,0,0,1,0,0,3,no tag,14/05/1996,14/05/1996,1/1/1970,1/1/1970
312,Stuart Saves His Family (1995),Comedy,114571,28033,9,5,3,1,0,0,1.44,no tag,17/04/1996,26/06/2017,1/1/1970,1/1/1970
313,"Swan Princess, The (1994)",Animation|Children,111333,22586,3,0,0,2,1,0,3.33,no tag,17/06/1996,6/5/2017,1/1/1970,1/1/1970
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,111112,14334,16,0,0,6,7,3,3.75,no tag,17/04/1996,22/02/2018,1/1/1970,1/1/1970
315,"Specialist, The (1994)",Action|Drama|Thriller,111255,2636,38,2,7,16,10,3,3.08,no tag,29/03/1996,3/7/2015,1/1/1970,1/1/1970
316,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164,140,2,15,55,53,15,3.38,time travel,29/03/1996,18/08/2018,24/01/2006,24/01/2006
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395,81,6,7,33,25,10,3.2,Christmas,29/03/1996,18/05/2018,16/01/2006,16/01/2006
318,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278,317,2,2,24,87,202,4.43,prison|Stephen King|wrongful imprisonment|Morgan Freeman,17/04/1996,17/09/2018,13/01/2006,9/6/2009
319,Shallow Grave (1994),Comedy|Drama|Thriller,111149,9905,20,2,0,6,6,6,3.6,no tag,17/04/1996,19/11/2016,1/1/1970,1/1/1970
320,Suture (1993),Film-Noir|Thriller,108260,87078,1,0,0,1,0,0,3,no tag,24/03/2000,24/03/2000,1/1/1970,1/1/1970
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,12527,2,0,0,0,2,0,4,no tag,19/03/1997,3/4/2007,1/1/1970,1/1/1970
322,Swimming with Sharks (1995),Comedy|Drama,114594,20306,10,0,2,2,4,2,3.55,no tag,17/08/1996,27/06/2017,1/1/1970,1/1/1970
324,"Sum of Us, The (1994)",Comedy|Drama,111309,36614,1,0,0,0,1,0,4,no tag,7/4/1997,7/4/1997,1/1/1970,1/1/1970
325,National Lampoon's Senior Trip (1995),Comedy,113936,27993,7,0,5,1,0,1,2.5,no tag,18/04/1996,26/06/2017,1/1/1970,1/1/1970
326,To Live (Huozhe) (1994),Drama,110081,31439,3,0,0,1,1,1,4,In Netflix queue,6/3/1997,23/11/2000,14/01/2006,14/01/2006
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067,34,4,6,11,11,2,2.82,no tag,14/05/1996,14/02/2018,1/1/1970,1/1/1970
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,9059,10,0,4,1,3,2,3.15,no tag,12/5/1996,26/06/2017,1/1/1970,1/1/1970
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193,108,2,8,49,38,11,3.39,Enterprise,29/03/1996,1/9/2018,14/01/2006,14/01/2006
330,Tales from the Hood (1995),Action|Crime|Horror,114609,25066,6,0,1,4,1,0,3,no tag,12/5/1996,9/12/2007,1/1/1970,1/1/1970
331,Tom & Viv (1994),Drama,111454,46797,2,0,0,2,0,0,3,no tag,19/03/1997,9/7/2000,1/1/1970,1/1/1970
332,Village of the Damned (1995),Horror|Sci-Fi,114852,12122,12,1,2,6,2,1,2.83,no tag,14/05/1996,25/02/2018,1/1/1970,1/1/1970
333,Tommy Boy (1995),Comedy,114694,11381,50,2,3,12,15,18,3.78,no tag,18/04/1996,26/06/2017,1/1/1970,1/1/1970
334,Vanya on 42nd Street (1994),Drama,111590,32636,5,0,0,1,2,2,4.2,no tag,17/08/1996,31/01/2005,1/1/1970,1/1/1970
335,Underneath (1995),Mystery|Thriller,114788,36141,2,0,0,1,1,0,3.5,no tag,23/05/1996,16/09/1997,1/1/1970,1/1/1970
336,"Walking Dead, The (1995)",Drama|War,114888,95963,1,0,0,1,0,0,3,no tag,17/10/1996,17/10/1996,1/1/1970,1/1/1970
337,What's Eating Gilbert Grape (1993),Drama,108550,1587,77,1,3,19,34,20,3.77,mental illness,17/04/1996,27/06/2017,14/01/2006,14/01/2006
338,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,9271,19,1,7,6,4,1,2.84,serial killer,18/05/1996,26/06/2017,16/01/2006,16/01/2006
339,While You Were Sleeping (1995),Comedy|Romance,114924,2064,98,2,6,40,37,13,3.47,coma,29/03/1996,11/8/2018,24/01/2006,24/01/2006
340,"War, The (1994)",Adventure|Drama|War,111667,19855,5,0,0,3,2,0,3.4,no tag,12/5/1996,20/06/2000,1/1/1970,1/1/1970
341,Double Happiness (1994),Drama,109655,60855,2,0,0,0,2,0,4,no tag,23/11/2000,8/12/2002,1/1/1970,1/1/1970
342,Muriel's Wedding (1994),Comedy,110598,236,33,2,3,11,14,3,3.27,Australia|weddings,1/5/1996,26/06/2017,24/01/2006,24/01/2006
343,"Baby-Sitters Club, The (1995)",Children,112435,48287,5,0,1,3,1,0,2.9,no tag,29/03/1996,22/03/2009,1/1/1970,1/1/1970
344,Ace Ventura: Pet Detective (1994),Comedy,109040,3049,161,12,32,54,46,17,3.04,no tag,18/04/1996,23/03/2018,1/1/1970,1/1/1970
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,2759,36,3,0,6,22,5,3.6,cross dressing|men in drag|remade,24/06/1996,1/9/2018,23/01/2006,23/01/2006
346,Backbeat (1993),Drama|Musical,106339,12635,6,0,0,3,3,0,3.5,no tag,27/08/1996,22/03/2009,1/1/1970,1/1/1970
347,Bitter Moon (1992),Drama|Film-Noir|Romance,104779,10497,6,0,0,4,1,1,3.5,no tag,17/04/1996,9/12/2002,1/1/1970,1/1/1970
348,Bullets Over Broadway (1994),Comedy,109348,11382,30,1,4,8,9,8,3.58,no tag,17/04/1996,27/06/2017,1/1/1970,1/1/1970
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331,110,0,7,40,49,14,3.6,Tom Clancy,29/03/1996,26/06/2017,13/01/2006,13/01/2006
350,"Client, The (1994)",Drama|Mystery|Thriller,109446,10731,57,1,4,26,20,6,3.39,John Grisham,14/05/1996,21/02/2018,16/01/2006,16/01/2006
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,10464,17,0,4,6,6,1,3.18,interracial romance,29/03/1996,22/02/2018,16/01/2006,16/01/2006
352,Crooklyn (1994),Comedy|Drama,109504,34152,2,0,1,1,0,0,2.5,no tag,17/10/1996,19/06/2000,1/1/1970,1/1/1970
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,109506,9495,64,0,7,22,20,15,3.61,no tag,12/5/1996,26/06/2017,1/1/1970,1/1/1970
354,Cobb (1994),Drama,109450,29973,6,0,1,2,3,0,3.33,no tag,24/08/1996,23/02/2018,1/1/1970,1/1/1970
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,109813,888,42,8,13,18,2,1,2.36,no tag,12/5/1996,26/06/2017,1/1/1970,1/1/1970
356,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13,329,2,9,42,121,155,4.16,shrimp|Vietnam|bubba gump shrimp|lieutenant dan|stupid is as stupid does|bittersweet|emotional|heartwarming|touching,21/05/1996,31/08/2018,16/01/2006,2/5/2018
357,Four Weddings and a Funeral (1994),Comedy|Romance,109831,712,103,8,5,25,47,18,3.52,wedding,22/05/1996,7/3/2018,16/01/2006,16/01/2006
358,Higher Learning (1995),Drama,113305,16295,9,0,3,6,0,0,2.67,no tag,13/06/1996,23/01/2003,1/1/1970,1/1/1970
359,I Like It Like That (1994),Comedy|Drama|Romance,110091,48992,1,0,0,1,0,0,3,no tag,17/10/1996,17/10/1996,1/1/1970,1/1/1970
360,I Love Trouble (1994),Action|Comedy,110093,10879,8,1,0,7,0,0,2.69,no tag,16/10/1996,26/06/2017,1/1/1970,1/1/1970
361,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660,17,0,2,10,5,0,3.06,gambling,31/05/1996,26/06/2017,24/01/2006,24/01/2006
362,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,10714,34,1,3,11,11,8,3.53,no tag,14/05/1996,16/04/2017,1/1/1970,1/1/1970
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,107472,41647,2,0,0,0,2,0,4,Holocaust|In Netflix queue,31/03/2000,11/9/2004,14/01/2006,14/01/2006
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587,172,1,5,36,72,58,3.94,Disney|Disney animated feature|Oscar (Best Music - Original Score)|soundtrack|Disney,12/5/1996,31/08/2018,13/01/2006,22/04/2016
365,Little Buddha (1993),Drama,107426,1689,4,0,1,1,2,0,3.25,no tag,17/10/1999,13/02/2007,1/1/1970,1/1/1970
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,111686,11596,12,1,3,5,1,2,2.92,no tag,14/05/1996,21/02/2018,1/1/1970,1/1/1970
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,854,157,11,15,65,52,14,3.18,no tag,12/5/1996,31/08/2018,1/1/1970,1/1/1970
