movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
241,Fluke (1995),Children|Drama,113089,21183,1,0,0,0,1,0,4,no tag,964744490,964744490,0,0
242,Farinelli: il castrato (1994),Drama|Musical,109771,10954,5,0,1,0,4,0,3.6,no tag,961681576,1039362902,0,0
243,Gordy (1995),Children|Comedy|Fantasy,113199,47867,1,0,0,1,0,0,3,no tag,845555588,845555588,0,0
246,Hoop Dreams (1994),Documentary,110057,14275,29,0,0,5,9,15,4.29,basketball,829760897,1435534768,1137784780,1137784780
247,Heavenly Creatures (1994),Crime|Drama,110005,1024,21,0,0,6,9,6,3.93,Australia,842892541,1435891198,1137181666,1137181666
248,Houseguest (1994),Comedy,110066,17207,17,0,4,7,4,2,3.18,bad | Sinbad,829828006,1519330797,1186589145,1186589145
249,Immortal Beloved (1994),Drama|Romance,110116,13701,18,0,2,4,9,3,3.72,Beethoven,834399100,1333234564,1137181672,1137181672
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,110006,14819,6,1,1,3,1,0,2.5,no tag,833530780,1519331237,0,0
251,"Hunted, The (1995)",Action,113360,32631,3,0,0,2,1,0,3,no tag,845556257,1112717660,0,0
252,I.Q. (1994),Comedy|Romance,110099,11777,43,0,5,15,19,4,3.45,Einstein,828124616,1519181428,1137374021,1137374021
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,110148,628,109,7,5,36,42,19,3.46,no tag,829828006,1519120397,0,0
254,Jefferson in Paris (1995),Drama,113463,87729,1,0,0,1,0,0,3,no tag,845555655,845555655,0,0
255,"Jerky Boys, The (1995)",Comedy,110189,18713,7,3,2,1,0,1,2.07,no tag,832450037,1113188840,0,0
256,Junior (1994),Comedy|Sci-Fi,110216,6280,35,2,10,15,6,2,2.83,no tag,828124616,1519146338,0,0
257,Just Cause (1995),Mystery|Thriller,113501,9061,14,0,1,8,2,3,3.5,court,828124616,1047043563,1137375555,1137375555
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,113538,37108,10,2,2,4,2,0,2.6,no tag,833530575,1182909639,0,0
259,Kiss of Death (1995),Crime|Drama|Thriller,113552,6071,5,0,0,4,1,0,3.2,no tag,829828006,961682161,0,0
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11,251,2,10,19,92,128,4.23,classic | space action | action | sci-fi | EPIC | great soundtrack | classic sci-fi | engrossing adventure | EPIC | classic | Nerd | classic sci-fi | space action | space epic | oldie but goodie | sci-fi | Star Wars | ROBOTS AND ANDROIDS | space | classic sci-fi | sci-fi | space adventure | Star Wars | darth vader | luke skywalker | space opera,840306238,1535627138,1137206494,1519899108
261,Little Women (1994),Drama,110367,9587,42,0,1,10,21,10,3.88,Louisa May Alcott,828124616,1534048178,1137181688,1137181688
262,"Little Princess, A (1995)",Children|Drama,113670,19101,21,0,0,4,13,4,3.9,England | Girl Power | India,833530252,1519145391,1137206203,1137206203
263,Ladybird Ladybird (1994),Drama,110296,49980,1,0,0,0,1,0,4,no tag,1171328200,1171328200,0,0
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,103994,18183,33,0,4,7,8,14,3.94,no tag,829760898,1306793369,0,0
266,Legends of the Fall (1994),Drama|Romance|War|Western,110322,4476,68,3,6,23,29,7,3.4,no tag,828124616,1525550862,0,0
267,Major Payne (1995),Comedy,110443,11008,17,3,2,5,5,2,2.94,no tag,831940144,1498503462,0,0
269,My Crazy Life (Mi vida loca) (1993),Drama,107566,32325,2,0,0,2,0,0,3,no tag,829760898,963180041,0,0
270,Love Affair (1994),Drama|Romance,110391,43742,5,0,1,2,0,2,3.4,no tag,828124616,1519145669,0,0
271,Losing Isaiah (1995),Drama,113691,28313,4,0,1,1,1,1,3.5,no tag,835533546,874416493,0,0
272,"Madness of King George, The (1994)",Comedy|Drama,110428,11318,31,2,1,7,11,10,3.76,England | mental illness,829760898,1488399245,1138137566,1138137566
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,109836,3036,28,3,4,11,8,2,2.95,gothic,832059458,1422640621,1237739064,1237739064
274,Man of the House (1995),Comedy,113755,40490,7,1,1,2,3,0,2.93,no tag,828124616,1498503536,0,0
275,Mixed Nuts (1994),Comedy,110538,24070,6,1,4,1,0,0,2,no tag,831940260,966596595,0,0
276,Milk Money (1994),Comedy|Romance,110516,8986,22,0,3,12,5,2,3.25,no tag,828124616,1498523577,0,0
277,Miracle on 34th Street (1994),Drama,110527,10510,38,3,4,17,7,7,3.22,Christmas,832080355,1498504462,1137374027,1137374027
278,Miami Rhapsody (1995),Comedy,113808,17402,2,1,1,0,0,0,1.5,no tag,963178727,966596695,0,0
279,My Family (1995),Drama,113896,38722,2,0,0,2,0,0,3,In Netflix queue,828124616,845555436,1137202159,1137202159
280,Murder in the First (1995),Drama|Thriller,113870,8438,13,0,0,4,4,5,4.08,prison,831940050,1004131763,1137375585,1137375585
281,Nobody's Fool (1994),Comedy|Drama|Romance,110684,11593,14,0,0,6,5,3,3.79,no tag,828124616,1498524397,0,0
282,Nell (1994),Drama,110638,1945,40,1,5,16,14,4,3.34,disability | twins,828124616,1498511326,1137375594,1137375594
283,New Jersey Drive (1995),Crime|Drama,113967,39310,3,0,1,0,1,1,3.67,no tag,829760898,1049078712,0,0
284,New York Cop (Ny? Y?ku no koppu) (1993),Action|Crime,117169,109560,1,0,0,0,0,1,4.5,no tag,1108975148,1108975148,0,0
285,Beyond Bedlam (1993),Drama|Horror,106402,56428,1,0,0,0,1,0,4,no tag,832080636,832080636,0,0
287,Nina Takes a Lover (1994),Comedy|Romance,110671,131957,1,0,0,1,0,0,3,no tag,858772239,858772239,0,0
288,Natural Born Killers (1994),Action|Crime|Thriller,110632,241,92,8,12,32,26,14,3.23,brutality | controversial | dark comedy | psychedelic | satire | stylized,829760898,1529375079,1457846180,1457846198
289,Only You (1994),Comedy|Romance,110737,9058,8,0,1,4,0,3,3.56,no tag,828124616,1108973497,0,0
290,Once Were Warriors (1994),Crime|Drama,110729,527,14,0,0,4,5,5,4.04,In Netflix queue,836942200,1234570350,1137201907,1137201907
291,Poison Ivy II (1996),Drama|Thriller,114151,18220,3,0,2,1,0,0,2.33,no tag,845555571,965712018,0,0
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,114069,6950,101,5,2,45,37,12,3.43,no tag,828124616,1519243230,0,0
293,L?on: The Professional (a.k.a. The Professional) (L?on) (1994),Action|Crime|Drama|Thriller,110413,101,133,3,1,24,51,54,4.02,assassin | Jean Reno | hit men | Action | assassin | assassination | assassins | awkward romance | corruption | crime | disturbing | drama | French | friendship | Gary Oldman | great acting | Guns | hit men | hitman | humorous | imdb top 250 | Jean Reno | Lolita theme | loneliness | love story | Luc Besson | Natalie Portman | organized crime | police | police corruption | quirky | sniper | tense | touching | unique,829760898,1537157564,1138137619,1498456192
294,"Perez Family, The (1995)",Comedy|Romance,114113,63020,2,0,0,2,0,0,3,no tag,828124616,840309997,0,0
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,114210,2307,1,0,0,1,0,0,3,no tag,965708038,965708038,0,0
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680,307,8,9,34,89,167,4.2,good dialogue | great soundtrack | non-linear | cult film | drugs | Quentin Tarantino | Tarantino | hit men | 1990s | achronological | action | action packed | aggressive | amazing | amazing dialogues | anthology | assassin | atmospheric | AWESOME | bad ass | bad language | bad-ass | bible | biblical references | big boys with guns | big name actors | Black comedy | black humor | black humour | blood | blood splatters | bloody | bruce willis | brutality | casual violence | character development | characters | classic | classic movie | coke | comedy | conversation | cool | cool style | crime | crime scene scrubbing | cult | cult classic | cult film | dance | dancing | dark | dark comedy | dark humor | dialogue | different | diner | disjointed timeline | disturbing | drama | drug overdose | drugs | drugs & music | ensemble cast | entertaining | entirely dialogue | episodic | exciting | fast paced | fast-paced | film noir | film-noir | foul language | fun | funny | gangster | gangsters | genius | golden watch | good dialogue | good music | gore | great acting | great dialogue | great soundtrack | gritty | guns | Harvey Keitel | heroin | Highly quotable | hit men | hitman | homosexuality | humour | iconic | imdb top 250 | innovative | intellectual | intelligent | intense | interesting | intertwining storylines | interwoven storylines | ironic | irony | John Travolta | killer-as-protagonist | los angeles | Mafia | masterpiece | meaningless violence | milkshake | mobster | mobsters | monologue | motherfucker | multiple stories | multiple storylines | neo-noir | noir | non-linear | non-linear timeline | nonlinear | nonlinear narrative | nonlinear storyline | nonlinear timeline | notable soundtrack | offensive | organised crime | organized crime | original | original plot | out of order | Palme d'Or | parody | philosophical | pop culture references | psychological | pulp | Quentin Tarantino | quirky | Quotable | r:disturbing violent content including rape | r:disturbing violent images | r:graphic sexuality | r:some violence | r:strong bloody violence | r:strong language | r:sustained strong stylized violence | r:violence | random | rape | retro | Roger Avary | royal with cheese | Samuel L. Jackson | sarcasm | satire | sexy | smart writing | sophisticated | soundtrack | splatter | Steve Buscemi | storytelling | stylish | stylized | suspense | Tarantino | thought-provoking | thriller | travolta | twist ending | Uma Thurman | unique | unpredictable | unusual | very funny | violence | violent | witty,829760898,1537157527,1137205001,1498456694
298,Pushing Hands (Tui shou) (1992),Drama,105652,25296,1,0,1,0,0,0,2,no tag,1049076725,1049076725,0,0
299,Priest (1994),Drama,110889,40156,4,0,0,2,0,2,4,no tag,829760898,964773068,0,0
300,Quiz Show (1994),Drama,110932,11450,81,1,4,35,30,11,3.52,TV,828124616,1518198010,1137206376,1137206376
301,Picture Bride (Bijo photo) (1994),Drama|Romance,114129,30304,1,0,0,0,1,0,4,no tag,954482713,954482713,0,0
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,110963,10452,5,0,0,4,1,0,3.2,no tag,845555436,954482471,0,0
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,114214,12106,32,3,3,17,8,1,2.95,no tag,829760898,1498542379,0,0
304,Roommates (1995),Comedy|Drama,114296,161495,3,0,1,0,1,1,3.67,no tag,845555546,997813416,0,0
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,110907,3586,9,2,0,5,1,1,2.83,no tag,834693629,1171361499,0,0
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,111495,110,16,1,0,1,4,10,4.22,no tag,829760898,1454621845,0,0
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394,108,24,2,1,1,8,12,3.9,Death,829760898,1461051766,1137203087,1137203087
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109,20,0,1,1,12,6,4.03,marriage | cynical,829760898,1525287779,1137206827,1525287798
310,Rent-a-Kid (1995),Comedy,114268,36357,1,0,0,1,0,0,3,no tag,845556119,845556119,0,0
311,Relative Fear (1994),Horror|Thriller,110965,92769,1,0,0,1,0,0,3,no tag,832080690,832080690,0,0
312,Stuart Saves His Family (1995),Comedy,114571,28033,9,5,3,1,0,0,1.44,no tag,829760898,1498504298,0,0
313,"Swan Princess, The (1994)",Animation|Children,111333,22586,3,0,0,2,1,0,3.33,no tag,835022358,1494036261,0,0
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,111112,14334,16,0,0,6,7,3,3.75,no tag,829760898,1519259227,0,0
315,"Specialist, The (1994)",Action|Drama|Thriller,111255,2636,38,2,7,16,10,3,3.08,no tag,828124616,1435943910,0,0
316,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164,140,2,15,55,53,15,3.38,time travel,828124616,1534591935,1138137673,1138137673
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395,81,6,7,33,25,10,3.2,Christmas,828124616,1526673130,1137374047,1137374047
318,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278,317,2,2,24,87,202,4.43,prison | Stephen King | wrongful imprisonment | Morgan Freeman,829760898,1537157510,1137181171,1244566076
319,Shallow Grave (1994),Comedy|Drama|Thriller,111149,9905,20,2,0,6,6,6,3.6,no tag,829760898,1479542096,0,0
320,Suture (1993),Film-Noir|Thriller,108260,87078,1,0,0,1,0,0,3,no tag,953925390,953925390,0,0
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,12527,2,0,0,0,2,0,4,no tag,858771861,1175637271,0,0
322,Swimming with Sharks (1995),Comedy|Drama,114594,20306,10,0,2,2,4,2,3.55,no tag,840306579,1498542558,0,0
324,"Sum of Us, The (1994)",Comedy|Drama,111309,36614,1,0,0,0,1,0,4,no tag,860397228,860397228,0,0
325,National Lampoon's Senior Trip (1995),Comedy,113936,27993,7,0,5,1,0,1,2.5,no tag,829828006,1498505156,0,0
326,To Live (Huozhe) (1994),Drama,110081,31439,3,0,0,1,1,1,4,In Netflix queue,857653794,974942857,1137201797,1137201797
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067,34,4,6,11,11,2,2.82,no tag,832059585,1518640870,0,0
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,9059,10,0,4,1,3,2,3.15,no tag,831940220,1498516196,0,0
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193,108,2,8,49,38,11,3.39,Enterprise,828124616,1535827307,1137206491,1137206491
330,Tales from the Hood (1995),Action|Crime|Horror,114609,25066,6,0,1,4,1,0,3,no tag,831940409,1197190317,0,0
331,Tom & Viv (1994),Drama,111454,46797,2,0,0,2,0,0,3,no tag,858772206,963180195,0,0
332,Village of the Damned (1995),Horror|Sci-Fi,114852,12122,12,1,2,6,2,1,2.83,no tag,832080591,1519558046,0,0
333,Tommy Boy (1995),Comedy,114694,11381,50,2,3,12,15,18,3.78,no tag,829828007,1498516187,0,0
334,Vanya on 42nd Street (1994),Drama,111590,32636,5,0,0,1,2,2,4.2,no tag,840309968,1107164085,0,0
335,Underneath (1995),Mystery|Thriller,114788,36141,2,0,0,1,1,0,3.5,no tag,832840487,874415062,0,0
336,"Walking Dead, The (1995)",Drama|War,114888,95963,1,0,0,1,0,0,3,no tag,845556223,845556223,0,0
337,What's Eating Gilbert Grape (1993),Drama,108550,1587,77,1,3,19,34,20,3.77,mental illness,829760898,1498531957,1137206828,1137206828
338,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,9271,19,1,7,6,4,1,2.84,serial killer,832449755,1498521342,1137375662,1137375662
339,While You Were Sleeping (1995),Comedy|Romance,114924,2064,98,2,6,40,37,13,3.47,coma,828124616,1533954313,1138137781,1138137781
340,"War, The (1994)",Adventure|Drama|War,111667,19855,5,0,0,3,2,0,3.4,no tag,831940286,961518367,0,0
341,Double Happiness (1994),Drama,109655,60855,2,0,0,0,2,0,4,no tag,974937901,1039362593,0,0
342,Muriel's Wedding (1994),Comedy,110598,236,33,2,3,11,14,3,3.27,Australia | weddings,830939941,1498515270,1138137593,1138137593
343,"Baby-Sitters Club, The (1995)",Children,112435,48287,5,0,1,3,1,0,2.9,no tag,828124615,1237711673,0,0
344,Ace Ventura: Pet Detective (1994),Comedy,109040,3049,161,12,32,54,46,17,3.04,no tag,829828005,1521822336,0,0
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,2759,36,3,0,6,22,5,3.6,cross dressing | men in drag | remade,835644003,1535828653,1138040381,1138040381
346,Backbeat (1993),Drama|Musical,106339,12635,6,0,0,3,3,0,3.5,no tag,841141700,1237711772,0,0
347,Bitter Moon (1992),Drama|Film-Noir|Romance,104779,10497,6,0,0,4,1,1,3.5,no tag,829760897,1039395430,0,0
348,Bullets Over Broadway (1994),Comedy,109348,11382,30,1,4,8,9,8,3.58,no tag,829760897,1498523458,0,0
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331,110,0,7,40,49,14,3.6,Tom Clancy,828124615,1498521571,1137180961,1137180961
350,"Client, The (1994)",Drama|Mystery|Thriller,109446,10731,57,1,4,26,20,6,3.39,John Grisham,832059787,1519180068,1137375482,1137375482
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,10464,17,0,4,6,6,1,3.18,interracial romance,828124615,1519264196,1137374008,1137374008
352,Crooklyn (1994),Comedy|Drama,109504,34152,2,0,1,1,0,0,2.5,no tag,845555382,961438532,0,0
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,109506,9495,64,0,7,22,20,15,3.61,no tag,831940468,1498517384,0,0
354,Cobb (1994),Drama,109450,29973,6,0,1,2,3,0,3.33,no tag,840876228,1519349590,0,0
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,109813,888,42,8,13,18,2,1,2.36,no tag,831940569,1498503355,0,0
356,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13,329,2,9,42,121,155,4.16,shrimp | Vietnam | bubba gump shrimp | lieutenant dan | stupid is as stupid does | bittersweet | emotional | heartwarming | touching,832695327,1535709659,1137375519,1525287545
357,Four Weddings and a Funeral (1994),Comedy|Romance,109831,712,103,8,5,25,47,18,3.52,wedding,832786307,1520408453,1137375527,1137375527
358,Higher Learning (1995),Drama,113305,16295,9,0,3,6,0,0,2.67,no tag,834692549,1043340311,0,0
359,I Like It Like That (1994),Comedy|Drama|Romance,110091,48992,1,0,0,1,0,0,3,no tag,845556412,845556412,0,0
360,I Love Trouble (1994),Action|Comedy,110093,10879,8,1,0,7,0,0,2.69,no tag,845471202,1498514471,0,0
361,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660,17,0,2,10,5,0,3.06,gambling,833531039,1498517628,1138137551,1138137551
362,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,10714,34,1,3,11,11,8,3.53,no tag,832060128,1492338912,0,0
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,107472,41647,2,0,0,0,2,0,4,Holocaust | In Netflix queue,954482070,1094877944,1137202123,1137202123
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587,172,1,5,36,72,58,3.94,Disney | Disney animated feature | Oscar (Best Music - Original Score) | soundtrack | Disney,831940209,1535709751,1137180959,1461351919
365,Little Buddha (1993),Drama,107426,1689,4,0,1,1,2,0,3.25,no tag,940193812,1171406317,0,0
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,111686,11596,12,1,3,5,1,2,2.92,no tag,832080615,1519186172,0,0
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,854,157,11,15,65,52,14,3.18,no tag,831940260,1535711660,0,0
368,Maverick (1994),Adventure|Comedy|Western,110478,9359,74,2,4,27,33,8,3.5,no tag,832840433,1529901850,0,0
369,Mrs. Parker and the Vicious Circle (1994),Drama,110588,23333,2,0,0,0,2,0,4,no tag,858772064,963180093,0,0
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,110622,36593,58,3,9,24,18,4,3.06,no tag,832786406,1498516739,0,0
371,"Paper, The (1994)",Comedy|Drama,110771,12280,21,1,0,12,7,1,3.31,journalism,832060059,1519244102,1137375629,1137375629
372,Reality Bites (1994),Comedy|Drama|Romance,110950,2788,21,3,5,7,5,1,2.76,no tag,834692268,1358151493,0,0
373,Red Rock West (1992),Thriller,105226,10427,11,0,0,6,3,2,3.64,no tag,834693609,1498524243,0,0
374,Richie Rich (1994),Children|Comedy,110989,11011,25,9,2,10,3,1,2.2,no tag,833531023,1515174691,0,0
376,"River Wild, The (1994)",Action|Thriller,110997,8987,40,0,5,19,14,2,3.25,no tag,832060011,1498518055,0,0
377,Speed (1994),Action|Romance|Thriller,111257,1637,171,3,13,56,70,29,3.53,bus,832699616,1508640341,1137206476,1137206476
378,Speechless (1994),Comedy|Romance,111256,15128,7,1,0,5,1,0,2.79,no tag,835022523,1333831570,0,0
379,Timecop (1994),Action|Sci-Fi|Thriller,111438,8831,21,3,7,6,5,0,2.5,no tag,902085111,1498513815,0,0
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955,178,2,17,68,60,31,3.5,spies,828124616,1529901324,1137206826,1137206826
381,When a Man Loves a Woman (1994),Drama|Romance,111693,10449,11,0,0,4,4,3,3.82,alcoholism,828124616,1325978096,1137375043,1137375043
382,Wolf (1994),Drama|Horror|Romance|Thriller,111742,10395,16,0,3,8,2,3,3.16,no tag,835533439,1519177808,0,0
383,Wyatt Earp (1994),Western,111756,12160,21,1,5,8,5,2,3.1,no tag,832060108,1519125546,0,0
384,Bad Company (1995),Action|Crime|Drama,112443,40480,2,0,0,1,1,0,3.25,no tag,838934486,1112717242,0,0
385,"Man of No Importance, A (1994)",Drama,110455,52038,1,0,0,0,1,0,4,no tag,939716559,939716559,0,0
386,S.F.W. (1994),Drama,111048,29444,1,0,0,1,0,0,3,no tag,961518708,961518708,0,0
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,110399,26352,4,1,1,1,1,0,2.38,no tag,874416443,1230932629,0,0
388,Boys Life (1995),Drama,112570,39953,2,0,1,0,1,0,3,no tag,963179452,965318456,0,0
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,109454,41580,2,0,0,0,1,1,4.5,no tag,919672275,990807705,0,0
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,315,5,0,1,1,1,2,3.7,no tag,963177205,1295916262,0,0
391,Jason's Lyric (1994),Crime|Drama,110186,22067,1,0,0,0,0,1,4.5,no tag,1496206564,1496206564,0,0
393,Street Fighter (1994),Action|Adventure|Fantasy,111301,11667,10,1,4,3,1,1,2.5,no tag,955941778,1498517496,0,0
